codigo_alt,depto,anio,clas_gen,tipo_entidad,clasificacion_ofpuj,entidad,total_recaudo
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,132471000
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,39171500
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,226631115
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,749535714
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,157996411
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,75596218
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,1443828230
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,24973295
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,65509874
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,693973633
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,374767857
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,108725887
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,37663700
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,32907219
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,44177185
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,88689046
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,696660775
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,374767857
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,106985557
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,36503700
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,60477000
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,73078753
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,5907700
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,2154000
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,32500
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,559492638
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,125003000
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,116123000
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,60824960
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,54359422
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,89542429
76109,Valle del Cauca,2024,Ingresos propios,Municipio,Estampillas,Buenaventura,1311000
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,45136403
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,2811197
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,30200071
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,20000000
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,4000000
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,18958105
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,101903179
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,185576853
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,107654729
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,637201440
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,34942800
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,642
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,15767436325
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,4302939106
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,43464031
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,18265500
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,184500
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,92824918
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,937625
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,6630505
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,650615997
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,471000
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,471000
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,1654000
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,3208000
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,17989518
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,9494880
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,689189
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,633
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,2654
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,62160403
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,59466
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,760124514
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,1065
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,2271683
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,2612668
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,507943
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,4112
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,6636
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,497283213
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,162665
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,500433
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,44771794
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,3929057247
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,56599440
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,21882902
76109,Valle del Cauca,2024,Transferencias,Municipio,Sistema general de participaciones,Buenaventura,229574077946
76109,Valle del Cauca,2024,Transferencias,Municipio,Sistema general de participaciones,Buenaventura,17782419382
76109,Valle del Cauca,2024,Transferencias,Municipio,Sistema general de participaciones,Buenaventura,2470267722
76109,Valle del Cauca,2024,Transferencias,Municipio,Sistema general de participaciones,Buenaventura,4250923671
76109,Valle del Cauca,2024,Transferencias,Municipio,Sistema general de participaciones,Buenaventura,2
76109,Valle del Cauca,2024,Transferencias,Municipio,Sistema general de participaciones,Buenaventura,115973591548
76109,Valle del Cauca,2024,Transferencias,Municipio,Sistema general de participaciones,Buenaventura,6032119772
76109,Valle del Cauca,2024,Transferencias,Municipio,Sistema general de participaciones,Buenaventura,2063404989
76109,Valle del Cauca,2024,Transferencias,Municipio,Sistema general de participaciones,Buenaventura,1451220717
76109,Valle del Cauca,2024,Transferencias,Municipio,Sistema general de participaciones,Buenaventura,1088415538
76109,Valle del Cauca,2024,Transferencias,Municipio,Sistema general de participaciones,Buenaventura,13400763477
76109,Valle del Cauca,2024,Transferencias,Municipio,Sistema general de participaciones,Buenaventura,385833333
76109,Valle del Cauca,2024,Transferencias,Municipio,Sistema general de participaciones,Buenaventura,1928340257
76109,Valle del Cauca,2024,Transferencias,Municipio,Sistema general de participaciones,Buenaventura,18000279102
76109,Valle del Cauca,2024,Transferencias,Municipio,Sistema general de participaciones,Buenaventura,3462567912
76109,Valle del Cauca,2024,Transferencias,Municipio,Sistema general de participaciones,Buenaventura,84728694
76109,Valle del Cauca,2024,Transferencias,Municipio,Otras transferencias,Buenaventura,95200
76109,Valle del Cauca,2024,Transferencias,Municipio,Otras transferencias,Buenaventura,203600
76109,Valle del Cauca,2024,Transferencias,Municipio,Otras transferencias,Buenaventura,1530400
76109,Valle del Cauca,2024,Transferencias,Municipio,Otras transferencias,Buenaventura,281528
76109,Valle del Cauca,2024,Transferencias,Municipio,Otras transferencias,Buenaventura,2772268
76109,Valle del Cauca,2024,Transferencias,Municipio,Otras transferencias,Buenaventura,8240800
76109,Valle del Cauca,2024,Transferencias,Municipio,Otras transferencias,Buenaventura,4832800
76109,Valle del Cauca,2024,Transferencias,Municipio,Otras transferencias,Buenaventura,13526416
76109,Valle del Cauca,2024,Transferencias,Municipio,Otras transferencias,Buenaventura,10842620
76109,Valle del Cauca,2024,Transferencias,Municipio,Otras transferencias,Buenaventura,10079902
76109,Valle del Cauca,2024,Transferencias,Municipio,Otras transferencias,Buenaventura,955584714
76109,Valle del Cauca,2024,Transferencias,Municipio,Otras transferencias,Buenaventura,8931774
76109,Valle del Cauca,2024,Transferencias,Municipio,Otras transferencias,Buenaventura,302475827
76109,Valle del Cauca,2024,Transferencias,Municipio,Otras transferencias,Buenaventura,59749588
76109,Valle del Cauca,2024,Transferencias,Municipio,Otras transferencias,Buenaventura,5612733484
76109,Valle del Cauca,2024,Transferencias,Municipio,Otras transferencias,Buenaventura,370022622
76109,Valle del Cauca,2024,Transferencias,Municipio,Otras transferencias,Buenaventura,1781284340
76109,Valle del Cauca,2024,Transferencias,Municipio,Otras transferencias,Buenaventura,318466448
76109,Valle del Cauca,2024,Transferencias,Municipio,Otras transferencias,Buenaventura,51600000
76109,Valle del Cauca,2024,Transferencias,Municipio,Otras transferencias,Buenaventura,22520552000
76109,Valle del Cauca,2024,Transferencias,Municipio,Recursos del sistema de seguridad social integral,Buenaventura,145282809732
76109,Valle del Cauca,2024,Transferencias,Municipio,Recursos del sistema de seguridad social integral,Buenaventura,44159773226
76109,Valle del Cauca,2024,Transferencias,Municipio,Recursos del sistema de seguridad social integral,Buenaventura,3383653
76109,Valle del Cauca,2024,Transferencias,Municipio,Recursos del sistema de seguridad social integral,Buenaventura,2283637
76109,Valle del Cauca,2024,Transferencias,Municipio,Recursos del sistema de seguridad social integral,Buenaventura,437263161
76109,Valle del Cauca,2024,Transferencias,Municipio,Recursos del sistema de seguridad social integral,Buenaventura,18265558
76109,Valle del Cauca,2024,Transferencias,Municipio,Recursos del sistema de seguridad social integral,Buenaventura,43269048
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,3757769726
76109,Valle del Cauca,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Buenaventura,1103625848
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,43587
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,7677154
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,525976
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,842639890
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,5528270
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,6834088
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,549338
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,225474699
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,151244994
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,7932929
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,988017
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,797925
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,109218989
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,8048859
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,167164548
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,264391
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,29047523
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,96290732
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,681712
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,145067146
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,582112404
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,179334136
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,945485749
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,7275382
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,20409913
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,2290274724
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,549523690
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,87812073
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,922009048
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,1025034
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,731089812
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,4342076932
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,169242389
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,1022385941
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,1285201468
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,593951029
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,184425682
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,208306430
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,689301473
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,3060692910
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Recursos del balance,Buenaventura,2097857300
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,3426731710
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,279312107
76109,Valle del Cauca,2024,Recursos de capital,Municipio,Otros recursos de capital,Buenaventura,404472951
73449,Tolima,2024,Ingresos propios,Municipio,Sobretasa ambiental,Melgar,2205042665
73449,Tolima,2024,Ingresos propios,Municipio,Sobretasa ambiental,Melgar,486399777
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto predial unificado,Melgar,9823013395
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto predial unificado,Melgar,100748855
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto predial unificado,Melgar,151123283
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto predial unificado,Melgar,1997291431
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto predial unificado,Melgar,20485040
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto predial unificado,Melgar,30727561
73449,Tolima,2024,Ingresos propios,Municipio,Sobretasa a la gasolina,Melgar,31793460
73449,Tolima,2024,Ingresos propios,Municipio,Sobretasa a la gasolina,Melgar,3099862350
73449,Tolima,2024,Ingresos propios,Municipio,Sobretasa a la gasolina,Melgar,47690190
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto de industria y comercio,Melgar,35208938
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto de industria y comercio,Melgar,52813407
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto de industria y comercio,Melgar,3432871397
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto de industria y comercio,Melgar,5829983
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto de industria y comercio,Melgar,3886655
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto de industria y comercio,Melgar,378948888
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto de industria y comercio,Melgar,73576700
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto de industria y comercio,Melgar,4782485527
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto de industria y comercio,Melgar,49051134
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto complementario de avisos y tableros,Melgar,11873643
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto complementario de avisos y tableros,Melgar,8016204
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto complementario de avisos y tableros,Melgar,775704081
73449,Tolima,2024,Ingresos propios,Municipio,Otros ingresos tributarios,Melgar,258066
73449,Tolima,2024,Ingresos propios,Municipio,Otros ingresos tributarios,Melgar,172044
73449,Tolima,2024,Ingresos propios,Municipio,Otros ingresos tributarios,Melgar,16774288
73449,Tolima,2024,Ingresos propios,Municipio,Otros ingresos tributarios,Melgar,845855
73449,Tolima,2024,Ingresos propios,Municipio,Otros ingresos tributarios,Melgar,563903
73449,Tolima,2024,Ingresos propios,Municipio,Otros ingresos tributarios,Melgar,54980579
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto de delineacion,Melgar,33499085
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto de delineacion,Melgar,22332723
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto de delineacion,Melgar,2177440511
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto de alumbrado publico,Melgar,6941401628
73449,Tolima,2024,Ingresos propios,Municipio,Sobretasa bomberil,Melgar,597786889
73449,Tolima,2024,Ingresos propios,Municipio,Impuesto de transporte por oleoductos y gasoductos,Melgar,121337163
73449,Tolima,2024,Ingresos propios,Municipio,Otros ingresos tributarios,Melgar,477959281
73449,Tolima,2024,Ingresos propios,Municipio,Tasa prodeporte y recreacion,Melgar,997030167
73449,Tolima,2024,Ingresos propios,Municipio,Estampillas,Melgar,1593734591
73449,Tolima,2024,Ingresos propios,Municipio,Estampillas,Melgar,770655284
73449,Tolima,2024,Ingresos propios,Municipio,Estampillas,Melgar,554220489
73449,Tolima,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Melgar,841596226
73449,Tolima,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Melgar,127825725
73449,Tolima,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Melgar,73909740
73449,Tolima,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Melgar,55237943
73449,Tolima,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Melgar,566543
73449,Tolima,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Melgar,849814
73449,Tolima,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Melgar,622056543
73449,Tolima,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Melgar,6380068
73449,Tolima,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Melgar,9570100
73449,Tolima,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Melgar,479927226
73449,Tolima,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Melgar,157102236
73449,Tolima,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Melgar,1611305
73449,Tolima,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Melgar,2416958
73449,Tolima,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Melgar,35264303
73449,Tolima,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Melgar,1199606281
73449,Tolima,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Melgar,12303655
73449,Tolima,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Melgar,18455481
73449,Tolima,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Melgar,230620683
73449,Tolima,2024,Transferencias,Municipio,Sistema general de participaciones,Melgar,407633792
73449,Tolima,2024,Transferencias,Municipio,Sistema general de participaciones,Melgar,583441402
73449,Tolima,2024,Transferencias,Municipio,Sistema general de participaciones,Melgar,10225027632
73449,Tolima,2024,Transferencias,Municipio,Sistema general de participaciones,Melgar,552955847
73449,Tolima,2024,Transferencias,Municipio,Sistema general de participaciones,Melgar,219695189
73449,Tolima,2024,Transferencias,Municipio,Sistema general de participaciones,Melgar,164771392
73449,Tolima,2024,Transferencias,Municipio,Sistema general de participaciones,Melgar,2087104298
73449,Tolima,2024,Transferencias,Municipio,Sistema general de participaciones,Melgar,1988620248
73449,Tolima,2024,Transferencias,Municipio,Sistema general de participaciones,Melgar,171846081
73449,Tolima,2024,Transferencias,Municipio,Sistema general de participaciones,Melgar,1766654472
73449,Tolima,2024,Transferencias,Municipio,Otras transferencias,Melgar,2662718
73449,Tolima,2024,Transferencias,Municipio,Otras transferencias,Melgar,259615075
73449,Tolima,2024,Transferencias,Municipio,Otras transferencias,Melgar,3994078
73449,Tolima,2024,Transferencias,Municipio,Otras transferencias,Melgar,264576714
73449,Tolima,2024,Transferencias,Municipio,Recursos del sistema de seguridad social integral,Melgar,18697056177
73449,Tolima,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Melgar,205556550
73449,Tolima,2024,Recursos de capital,Municipio,Otros recursos de capital,Melgar,111815035
73449,Tolima,2024,Recursos de capital,Municipio,Otros recursos de capital,Melgar,40365953
73449,Tolima,2024,Recursos de capital,Municipio,Otros recursos de capital,Melgar,31016
73449,Tolima,2024,Recursos de capital,Municipio,Otros recursos de capital,Melgar,1593661
73449,Tolima,2024,Recursos de capital,Municipio,Otros recursos de capital,Melgar,1191231
73449,Tolima,2024,Recursos de capital,Municipio,Otros recursos de capital,Melgar,386723
73449,Tolima,2024,Recursos de capital,Municipio,Otros recursos de capital,Melgar,66227803
73449,Tolima,2024,Recursos de capital,Municipio,Recursos de crédito,Melgar,2656500000
73449,Tolima,2024,Recursos de capital,Municipio,Recursos del balance,Melgar,23474127
73449,Tolima,2024,Recursos de capital,Municipio,Recursos del balance,Melgar,202000000
73449,Tolima,2024,Recursos de capital,Municipio,Recursos del balance,Melgar,466263930
73449,Tolima,2024,Recursos de capital,Municipio,Recursos del balance,Melgar,393326392
73449,Tolima,2024,Recursos de capital,Municipio,Recursos del balance,Melgar,168953938
73449,Tolima,2024,Recursos de capital,Municipio,Recursos del balance,Melgar,90806240
73449,Tolima,2024,Recursos de capital,Municipio,Recursos del balance,Melgar,26389567
73449,Tolima,2024,Recursos de capital,Municipio,Recursos del balance,Melgar,483057308
73449,Tolima,2024,Recursos de capital,Municipio,Recursos del balance,Melgar,100197932
73449,Tolima,2024,Recursos de capital,Municipio,Recursos del balance,Melgar,45920631
73449,Tolima,2024,Recursos de capital,Municipio,Recursos del balance,Melgar,797012741
73449,Tolima,2024,Recursos de capital,Municipio,Otros recursos de capital,Melgar,2244659693
